,goals,assists,total_attempts,tackles,blocked,clearance_attempted,passing_accuracy(%),dribbles,distance_covered(km/h),height(cm)
0,6.596988222995204,1.4238622198708335,5.330266565851159,-0.22847578292430723,1.177775451451708,-0.4960065546447387,0.03373416615741387,1.6697278910549065,1.5553664647497376,1.6840991356577846
1,6.596988222995204,-0.3953782614052579,3.8012641221272823,-0.22847578292430723,2.963474623934277,0.3697719933185868,-0.5501405228988582,0.7427388289724957,1.4263022332568789,0.02824293925095993
2,5.198326677904065,-0.3953782614052579,4.412865099616833,0.8183848947183695,0.2849258652104236,-0.71245119163557,-0.3666370491954584,7.231662263549372,1.16744459382205,0.02824293925095993
3,3.799665132812927,-0.3953782614052579,1.6606607009138552,-0.22847578292430723,1.177775451451708,-0.4960065546447387,0.9679336686474492,0.9744860944930984,1.7668276349922738,0.02824293925095993
4,2.401003587721789,1.4238622198708335,2.2722616784034058,0.12047777628991836,2.0706250376929924,-0.27956191765390737,0.40074111356421344,1.6697278910549065,1.6253674038645083,0.02824293925095993
5,2.401003587721789,-0.3953782614052579,0.13165825718997884,0.8183848947183695,0.2849258652104236,1.8848844522544062,0.8845229987822675,-0.6477447641511206,1.2323412977930353,2.3464416142205144
6,1.0023420426306506,3.243102701146925,1.35486021216908,1.5162920131468205,1.177775451451708,1.235550541281912,0.43410538151028616,0.7427388289724957,1.7748485759325079,0.02824293925095993
7,1.0023420426306506,1.4238622198708335,0.13165825718997884,1.167338453932595,0.2849258652104236,1.4519951782727436,0.5675624532945769,-0.6477447641511206,1.134631653612001,1.0217566570950547
8,1.0023420426306506,-0.3953782614052579,0.43745874593475415,0.12047777628991836,0.2849258652104236,0.5862166303094182,0.7010195250788677,-0.4159974986305179,1.7609942233993765,3.6711265713459738
9,1.0023420426306506,-0.3953782614052579,4.412865099616833,0.46943133550414395,2.963474623934277,0.1533273563277554,0.5842445872676133,2.5967169531373173,1.6406801092958645,-1.2964420178744998
10,1.0023420426306506,-0.3953782614052579,-0.17414223155479644,2.5631526907894973,-0.6079237210308608,1.6684398152635749,0.8678408648092312,-0.6477447641511206,1.6034921103911421,0.02824293925095993
11,1.0023420426306506,-0.3953782614052579,1.0490597234243046,0.46943133550414395,2.0706250376929924,-0.27956191765390737,0.28396617575295907,1.6697278910549065,1.561199876342635,0.02824293925095993
12,1.0023420426306506,-0.3953782614052579,0.13165825718997884,0.12047777628991836,-0.6079237210308608,2.1013290892452376,0.8011123289170857,-0.6477447641511206,1.1215064775279815,3.339955332064609
13,-0.39631950246048764,5.0623431824230165,1.0490597234243046,1.8652455723610462,0.2849258652104236,-0.71245119163557,0.6342909891867223,-0.6477447641511206,1.9914139813188296,-2.2899557357185945
14,-0.39631950246048764,5.0623431824230165,-0.17414223155479644,0.12047777628991836,0.2849258652104236,1.235550541281912,0.5675624532945769,1.9014751565755093,1.5320328183781473,0.02824293925095993
15,-0.39631950246048764,3.243102701146925,-0.785743209044347,5.703734723717528,-0.6079237210308608,0.3697719933185868,0.5508803193215406,-0.18425023310991517,1.8171408099810151,0.02824293925095993
16,-0.39631950246048764,3.243102701146925,-0.4799427202995717,1.167338453932595,-0.6079237210308608,0.8026612673002494,-0.1831335754920586,-0.4159974986305179,1.5517205825041762,-0.9652707785931348
17,-0.39631950246048764,1.4238622198708335,0.13165825718997884,-0.9263829013527584,-0.6079237210308608,-0.71245119163557,0.7844301949440494,0.510991563451893,1.594012816552684,0.02824293925095993
18,-0.39631950246048764,1.4238622198708335,1.6606607009138552,-0.5774293421385328,1.177775451451708,-0.27956191765390737,0.017052032184377525,1.2062333600137012,1.5123450542521177,0.02824293925095993
19,-0.39631950246048764,1.4238622198708335,-0.4799427202995717,-0.5774293421385328,0.2849258652104236,3.1835522741993945,0.4174232475372498,-0.6477447641511206,1.4649485850598252,0.02824293925095993
20,-0.39631950246048764,1.4238622198708335,-0.17414223155479644,-0.5774293421385328,1.177775451451708,1.0191059042910808,-0.11640503959991323,0.047497032410687534,1.456927644119591,0.02824293925095993
21,-0.39631950246048764,1.4238622198708335,0.13165825718997884,3.2610598092179486,1.177775451451708,0.1533273563277554,0.3006483097259954,-0.18425023310991517,1.4372398799935622,0.02824293925095993
22,-0.39631950246048764,1.4238622198708335,0.13165825718997884,1.5162920131468205,-0.6079237210308608,1.4519951782727436,0.6342909891867223,-0.18425023310991517,1.3723431760225768,0.02824293925095993
23,-0.39631950246048764,1.4238622198708335,1.35486021216908,1.167338453932595,2.963474623934277,2.967107637208563,0.5008339174024315,0.047497032410687534,1.314009060093601,0.02824293925095993
24,-0.39631950246048764,1.4238622198708335,-0.17414223155479644,-0.5774293421385328,0.2849258652104236,2.750663000217732,-0.19981570946509497,-0.4159974986305179,1.2097368278705571,0.02824293925095993
25,-0.39631950246048764,1.4238622198708335,0.7432592346795294,0.8183848947183695,2.0706250376929924,0.5862166303094182,0.5008339174024315,0.510991563451893,1.1995283575829863,0.02824293925095993
26,-0.39631950246048764,-0.3953782614052579,-0.17414223155479644,0.46943133550414395,-0.6079237210308608,0.5862166303094182,0.6676552571327949,-0.18425023310991517,2.047560567900469,-0.9652707785931348
27,-0.39631950246048764,-0.3953782614052579,0.7432592346795294,-0.22847578292430723,2.963474623934277,-0.4960065546447387,0.5508803193215406,1.4379806255343037,1.894433513586908,0.02824293925095993
28,-0.39631950246048764,-0.3953782614052579,1.0490597234243046,2.214199131575272,1.177775451451708,0.8026612673002494,0.18387337191474099,-0.4159974986305179,1.8535996324366248,0.02824293925095993
29,-0.39631950246048764,-0.3953782614052579,0.7432592346795294,0.12047777628991836,0.2849258652104236,-0.71245119163557,0.5675624532945769,-0.4159974986305179,1.7989113987532104,0.02824293925095993
30,-0.39631950246048764,-0.3953782614052579,-0.17414223155479644,1.167338453932595,1.177775451451708,0.3697719933185868,0.13382696999563193,-0.6477447641511206,1.7850570462200788,0.02824293925095993
31,-0.39631950246048764,-0.3953782614052579,-0.785743209044347,0.46943133550414395,-0.6079237210308608,1.8848844522544062,0.0837805680765229,1.2062333600137012,1.7624525762976004,0.02824293925095993
32,-0.39631950246048764,-0.3953782614052579,0.43745874593475415,2.5631526907894973,0.2849258652104236,1.4519951782727436,-0.4000013171415311,0.27924429793129024,1.7507857531118056,0.02824293925095993
33,-0.39631950246048764,-0.3953782614052579,-0.17414223155479644,4.307920486860625,-0.6079237210308608,0.8026612673002494,0.1171448360225956,-0.6477447641511206,1.7464106944171323,0.02824293925095993
34,-0.39631950246048764,-0.3953782614052579,-0.4799427202995717,1.167338453932595,-0.6079237210308608,0.1533273563277554,0.8177944628901221,-0.6477447641511206,1.7165144600035327,0.6905854178136898
35,-0.39631950246048764,-0.3953782614052579,0.13165825718997884,0.8183848947183695,1.177775451451708,-0.06311728066307597,0.8011123289170857,2.3649696876167146,1.6195339922716108,0.02824293925095993
36,-0.39631950246048764,-0.3953782614052579,-0.4799427202995717,0.46943133550414395,-0.6079237210308608,2.1013290892452376,0.6176088552136859,-0.6477447641511206,1.6056796397384787,0.02824293925095993
37,-0.39631950246048764,-0.3953782614052579,0.43745874593475415,-0.22847578292430723,2.0706250376929924,0.5862166303094182,0.23391977383385001,-0.4159974986305179,1.5918252872053473,0.02824293925095993
38,-0.39631950246048764,-0.3953782614052579,-0.4799427202995717,1.167338453932595,-0.6079237210308608,1.8848844522544062,0.6676552571327949,-0.6477447641511206,1.5903669343071227,0.02824293925095993
39,-0.39631950246048764,-0.3953782614052579,-0.4799427202995717,0.8183848947183695,-0.6079237210308608,0.1533273563277554,0.6342909891867223,1.4379806255343037,1.5838043462651132,0.02824293925095993
40,-0.39631950246048764,-0.3953782614052579,0.7432592346795294,2.214199131575272,-0.6079237210308608,2.5342183632269,-0.3165906472763494,0.047497032410687534,1.5539081118515128,0.02824293925095993
41,-0.39631950246048764,-0.3953782614052579,-0.4799427202995717,0.12047777628991836,0.2849258652104236,1.4519951782727436,1.0179800705665583,-0.18425023310991517,1.5466163473603913,0.02824293925095993
42,-0.39631950246048764,-0.3953782614052579,-0.4799427202995717,2.214199131575272,-0.6079237210308608,0.8026612673002494,0.1171448360225956,0.9744860944930984,1.5247410538870252,0.02824293925095993
43,-0.39631950246048764,-0.3953782614052579,-0.17414223155479644,2.214199131575272,-0.6079237210308608,0.8026612673002494,1.0346622045395946,-0.6477447641511206,1.5210951716414645,0.6905854178136898
44,-0.39631950246048764,-0.3953782614052579,-0.785743209044347,-0.5774293421385328,-0.6079237210308608,3.1835522741993945,0.5008339174024315,-0.18425023310991517,1.5123450542521177,-0.6340995393117699
45,-0.39631950246048764,-0.3953782614052579,-0.4799427202995717,-0.5774293421385328,-0.6079237210308608,1.8848844522544062,0.9512515346744128,-0.6477447641511206,1.5116158778030058,3.008784092783244
46,-0.39631950246048764,-0.3953782614052579,-0.17414223155479644,0.46943133550414395,-0.6079237210308608,1.235550541281912,-0.2164978434381313,0.27924429793129024,1.508699172006557,0.02824293925095993
47,-0.39631950246048764,-0.3953782614052579,0.7432592346795294,-0.9263829013527584,0.2849258652104236,1.0191059042910808,1.001297936593522,-0.6477447641511206,1.502136583964547,0.02824293925095993
48,-0.39631950246048764,-0.3953782614052579,0.13165825718997884,-0.9263829013527584,0.2849258652104236,2.750663000217732,-0.11640503959991323,0.510991563451893,1.4955739959225376,0.02824293925095993
49,-0.39631950246048764,-0.3953782614052579,-0.4799427202995717,2.214199131575272,-0.6079237210308608,3.8328861851718887,0.4841517834293952,-0.6477447641511206,1.467865290856274,0.02824293925095993
50,-0.39631950246048764,-0.3953782614052579,-0.17414223155479644,2.214199131575272,1.177775451451708,1.4519951782727436,0.5508803193215406,-0.4159974986305179,1.4605735263651518,-0.6340995393117699
51,-0.39631950246048764,-0.3953782614052579,0.7432592346795294,-0.22847578292430723,-0.6079237210308608,1.6684398152635749,0.5675624532945769,-0.4159974986305179,1.4532817618740304,0.02824293925095993
52,-0.39631950246048764,-0.3953782614052579,0.43745874593475415,1.8652455723610462,1.177775451451708,2.5342183632269,0.4507875154833225,-0.4159974986305179,1.4372398799935622,1.6840991356577846
53,-0.39631950246048764,-0.3953782614052579,-0.785743209044347,1.167338453932595,-0.6079237210308608,2.317773726236069,0.8177944628901221,-0.6477447641511206,1.4284897626042155,0.02824293925095993
54,-0.39631950246048764,-0.3953782614052579,-0.4799427202995717,0.46943133550414395,-0.6079237210308608,1.4519951782727436,-0.032994369734731514,-0.18425023310991517,1.3934892930468303,0.02824293925095993
55,-0.39631950246048764,-0.3953782614052579,-0.785743209044347,0.46943133550414395,-0.6079237210308608,1.4519951782727436,0.9846158026204855,-0.4159974986305179,1.3920309401486057,0.02824293925095993
56,-0.39631950246048764,-0.3953782614052579,0.13165825718997884,-0.5774293421385328,2.0706250376929924,3.3999969111902257,0.5508803193215406,-0.6477447641511206,1.3730723524716888,0.02824293925095993
57,-0.39631950246048764,-0.3953782614052579,-0.17414223155479644,1.167338453932595,-0.6079237210308608,4.698664733135215,0.21723763986081365,-0.18425023310991517,1.3344260006687425,0.02824293925095993
58,-0.39631950246048764,-0.3953782614052579,-0.17414223155479644,0.12047777628991836,-0.6079237210308608,1.8848844522544062,0.7010195250788677,0.047497032410687534,1.329321765524957,0.02824293925095993
59,-0.39631950246048764,-0.3953782614052579,2.2722616784034058,0.12047777628991836,2.963474623934277,0.8026612673002494,0.6676552571327949,0.047497032410687534,1.3118215307462642,0.3594141785323248
60,-0.39631950246048764,-0.3953782614052579,-0.4799427202995717,0.8183848947183695,-0.6079237210308608,0.8026612673002494,0.18387337191474099,0.7427388289724957,1.2228620039545766,0.02824293925095993
61,-0.39631950246048764,-0.3953782614052579,-0.17414223155479644,0.8183848947183695,0.2849258652104236,4.698664733135215,0.0837805680765229,-0.6477447641511206,1.2199452981581278,0.02824293925095993
62,-0.39631950246048764,-0.3953782614052579,-0.17414223155479644,-0.5774293421385328,-0.6079237210308608,3.1835522741993945,0.5842445872676133,0.047497032410687534,1.1827572992534061,0.02824293925095993
63,-0.39631950246048764,-0.3953782614052579,-0.785743209044347,0.8183848947183695,-0.6079237210308608,2.967107637208563,0.6676552571327949,-0.18425023310991517,1.182028122804294,0.02824293925095993
64,-0.39631950246048764,-0.3953782614052579,-0.4799427202995717,0.46943133550414395,-0.6079237210308608,4.698664733135215,0.9012051327553038,-0.6477447641511206,1.1710904760676106,0.02824293925095993
65,-0.39631950246048764,-0.3953782614052579,-0.17414223155479644,1.167338453932595,-0.6079237210308608,3.6164415481810575,0.8177944628901221,-0.4159974986305179,1.1696321231693865,0.02824293925095993
66,-0.39631950246048764,-0.3953782614052579,-0.785743209044347,-0.22847578292430723,-0.6079237210308608,3.1835522741993945,0.23391977383385001,-0.18425023310991517,1.0835893021741476,0.02824293925095993
67,-0.39631950246048764,-0.3953782614052579,-0.17414223155479644,-0.22847578292430723,0.2849258652104236,2.5342183632269,0.8678408648092312,-0.4159974986305179,1.0711933025392402,0.02824293925095993
68,-0.39631950246048764,-0.3953782614052579,-0.785743209044347,1.5162920131468205,-0.6079237210308608,4.698664733135215,0.3506947116451044,-0.6477447641511206,1.063901538048118,0.02824293925095993
69,-0.39631950246048764,-0.3953782614052579,-0.785743209044347,-0.9263829013527584,-0.6079237210308608,-0.71245119163557,-0.5668226568718946,-0.6477447641511206,0.21732768062886001,0.02824293925095993
70,-0.39631950246048764,-0.3953782614052579,-0.785743209044347,-0.9263829013527584,-0.6079237210308608,-0.4960065546447387,0.8678408648092312,-0.6477447641511206,0.060554744069738244,2.3464416142205144
71,-0.39631950246048764,-0.3953782614052579,-0.785743209044347,-0.9263829013527584,-0.6079237210308608,-0.06311728066307597,-1.267472283739421,-0.6477447641511206,-0.020383841781715335,3.6711265713459738
72,-0.39631950246048764,-0.3953782614052579,-0.785743209044347,-0.9263829013527584,-0.6079237210308608,0.1533273563277554,-0.11640503959991323,-0.6477447641511206,-0.05173842909353969,1.0217566570950547
73,-0.39631950246048764,-0.3953782614052579,-0.785743209044347,-0.9263829013527584,-0.6079237210308608,0.1533273563277554,0.717701659051904,-0.6477447641511206,-0.08746807510003737,3.339955332064609
74,-0.39631950246048764,-0.3953782614052579,-0.785743209044347,-0.9263829013527584,-0.6079237210308608,0.1533273563277554,-0.41668345111456745,-0.6477447641511206,-0.10934336857340327,0.02824293925095993
75,-0.39631950246048764,-0.3953782614052579,-0.785743209044347,-0.9263829013527584,-0.6079237210308608,-0.06311728066307597,0.18387337191474099,-0.6477447641511206,-0.11663513306452507,3.339955332064609
76,-0.39631950246048764,-0.3953782614052579,-0.785743209044347,-0.9263829013527584,-0.6079237210308608,-0.06311728066307597,-2.0515325804721294,-0.6477447641511206,-0.11955183886097404,0.02824293925095993
77,-0.39631950246048764,-0.3953782614052579,-0.785743209044347,-0.9263829013527584,-0.6079237210308608,-0.27956191765390737,-0.08304077165384055,-0.6477447641511206,-0.17642760189172504,1.0217566570950547
78,-0.39631950246048764,-0.3953782614052579,-0.785743209044347,-0.9263829013527584,-0.6079237210308608,-0.27956191765390737,-0.049676503707767855,-0.6477447641511206,-0.18153183703551043,0.02824293925095993
79,-0.39631950246048764,-0.3953782614052579,-0.785743209044347,-0.9263829013527584,-0.6079237210308608,0.3697719933185868,0.03373416615741387,-0.4159974986305179,-0.18517771928107146,0.02824293925095993
80,-0.39631950246048764,-0.3953782614052579,-0.785743209044347,-0.9263829013527584,-0.6079237210308608,1.0191059042910808,-1.1006509440090575,-0.6477447641511206,-0.19830289536509094,0.02824293925095993
81,-0.39631950246048764,-0.3953782614052579,-0.785743209044347,-0.9263829013527584,-0.6079237210308608,-0.27956191765390737,-0.5835047908449309,-0.6477447641511206,-0.19976124826331532,0.02824293925095993
82,-0.39631950246048764,-0.3953782614052579,-0.785743209044347,-0.9263829013527584,-0.6079237210308608,-0.06311728066307597,-1.2341080157933484,-0.6477447641511206,-0.24497018810827145,0.02824293925095993
83,-0.39631950246048764,-0.3953782614052579,-0.785743209044347,-0.9263829013527584,-0.6079237210308608,-0.4960065546447387,-1.1006509440090575,-0.6477447641511206,-0.26684548158163734,0.02824293925095993
84,-0.39631950246048764,-0.3953782614052579,-0.785743209044347,-0.9263829013527584,-0.6079237210308608,-0.4960065546447387,0.43410538151028616,-0.6477447641511206,-0.27486642252187143,0.6905854178136898
85,-0.39631950246048764,-0.3953782614052579,-0.785743209044347,-0.9263829013527584,-0.6079237210308608,0.3697719933185868,0.017052032184377525,-0.6477447641511206,-0.30840853918103245,1.3529278963764195
86,-0.39631950246048764,-0.3953782614052579,-0.785743209044347,-0.9263829013527584,-0.6079237210308608,-0.4960065546447387,0.05041630013045022,-0.6477447641511206,-0.3332005384508471,0.02824293925095993
87,-0.39631950246048764,-0.3953782614052579,-0.785743209044347,-0.9263829013527584,-0.6079237210308608,-0.06311728066307597,-0.4500477190606401,-0.4159974986305179,-0.3332005384508471,0.02824293925095993
88,1.0023420426306506,-0.3953782614052579,1.35486021216908,0.12047777628991836,1.177775451451708,-0.27956191765390737,0.10046270204955925,0.27924429793129024,1.8368285741070447,0.02824293925095993
89,1.0023420426306506,-0.3953782614052579,0.43745874593475415,1.8652455723610462,0.2849258652104236,0.3697719933185868,0.4174232475372498,-0.18425023310991517,1.7799528110762934,0.02824293925095993
90,-0.39631950246048764,1.4238622198708335,-0.17414223155479644,3.9589669276463995,-0.6079237210308608,1.8848844522544062,0.13382696999563193,0.047497032410687534,1.5451579944621667,0.02824293925095993
91,-0.39631950246048764,-0.3953782614052579,-0.4799427202995717,0.46943133550414395,0.2849258652104236,0.5862166303094182,0.6676552571327949,-0.6477447641511206,1.669847167260352,0.02824293925095993
92,-0.39631950246048764,-0.3953782614052579,0.43745874593475415,0.46943133550414395,0.2849258652104236,1.8848844522544062,0.6676552571327949,-0.6477447641511206,1.3949476459450545,0.02824293925095993
93,1.0023420426306506,-0.3953782614052579,-0.4799427202995717,0.8183848947183695,-0.6079237210308608,2.750663000217732,0.767748060971013,-0.6477447641511206,1.1958824753374255,0.02824293925095993
94,2.401003587721789,1.4238622198708335,0.13165825718997884,-0.5774293421385328,-0.6079237210308608,1.8848844522544062,0.717701659051904,-0.6477447641511206,1.362134705735006,-0.6340995393117699
95,-0.39631950246048764,-0.3953782614052579,-0.785743209044347,1.167338453932595,-0.6079237210308608,1.235550541281912,0.5175160513754679,-0.6477447641511206,1.7974530458549862,-0.6340995393117699
96,-0.39631950246048764,-0.3953782614052579,-0.4799427202995717,0.46943133550414395,-0.6079237210308608,1.235550541281912,0.8678408648092312,-0.4159974986305179,1.168902946720274,0.02824293925095993
97,2.401003587721789,-0.3953782614052579,-0.17414223155479644,0.12047777628991836,-0.6079237210308608,0.3697719933185868,0.4174232475372498,-0.4159974986305179,1.6734930495059128,0.02824293925095993
98,1.0023420426306506,1.4238622198708335,3.189663144637732,-0.5774293421385328,2.0706250376929924,-0.4960065546447387,0.38405897959117713,2.5967169531373173,1.4984907017189861,0.02824293925095993
